dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label,detection_score,true_label,timestamp,detected_by_model
1.310432,tcp,-,FIN,12,8,2692,466,14.499036,15066.788,2490.7817,3,2,114.83891,177.463,6168.556,284.78333,255,636306438,381033703,255,0.243793,0.06818,0.175613,224,58,0,0,1,1,0,0,0,0,DoS,1,0.75,1,2025-07-15T10:26:14.315796,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:14.315942,Flow_Aware_LSH
1.108506,tcp,http,FIN,20,38,2582,40191,51.420563,17703.107,282427.0,6,17,58.292843,28.553026,2841.2454,2253.7593,255,958570545,3956172063,255,0.102011,0.052036,0.049975,129,1058,1,109,1,1,0,0,1,0,Exploits,1,0.7953125,1,2025-07-15T10:26:14.315985,Flow_Aware_LSH
0.949529,tcp,ftp,FIN,12,12,634,682,24.222536,4903.484,5274.194,3,4,86.23045,78.575,4769.0522,108.67623,255,3446283171,4066575164,255,0.121826,0.085193,0.036633,53,57,0,0,1,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:14.327047,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:14.327129,Flow_Aware_LSH
0.551277,tcp,-,CON,6,2,978,86,12.697791,11827.086,624.00574,2,1,110.2554,0.002,6377.0225,0.0,255,162517594,1990295988,255,0.436016,0.225085,0.210931,163,43,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.332240,Flow_Aware_LSH
0.192764,tcp,http,FIN,10,6,902,268,77.81536,33699.24,9296.342,2,1,19.618,36.873604,1037.135,61.16542,255,3730170570,3414035747,255,0.055653,0.008389,0.047264,90,45,1,0,1,1,0,0,1,0,Reconnaissance,1,0.9,1,2025-07-15T10:26:14.337498,Flow_Aware_LSH
0.066828,tcp,-,FIN,56,56,3406,40550,1660.9805,400550.7,4767582.5,7,21,1.209218,1.196309,76.688675,2.097445,255,2357565616,2397763825,255,0.001235,0.001027,0.000208,61,724,0,0,1,1,0,0,0,0,Normal,0,0.8546874999999999,0,2025-07-15T10:26:14.337577,Flow_Aware_LSH
0.922736,tcp,http,FIN,10,10,904,1430,20.590939,7057.2734,11158.121,2,2,102.514,106.54738,6992.7666,140.36841,255,1531413604,2331327269,255,0.156169,0.070348,0.085821,90,143,1,252,1,1,0,0,1,0,Exploits,1,0.8453124999999999,1,2025-07-15T10:26:14.337736,Flow_Aware_LSH
0.667688,tcp,http,FIN,10,8,1004,354,25.460993,10831.406,3714.3096,2,1,74.18755,81.894,3850.7817,166.74083,255,1802008658,669387107,255,0.196415,0.093766,0.102649,100,44,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:26:14.342878,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,16,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:14.348316,Flow_Aware_LSH
1.380353,tcp,http,FIN,10,10,850,1692,13.764595,4433.6484,8826.728,2,2,153.20477,145.985,8498.478,279.94153,255,4273913625,3793127063,255,0.192956,0.066487,0.126469,85,169,0,0,1,1,0,0,0,0,DoS,1,0.75,1,2025-07-15T10:26:14.348373,Flow_Aware_LSH
1.12962,tcp,ftp,FIN,52,54,2934,3742,92.951614,20382.076,26012.29,11,15,22.14349,21.304132,1644.5875,58.10106,255,2058652745,2071079324,255,0.000633,0.000496,0.000137,56,69,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.348423,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:14.353621,Flow_Aware_LSH
0.008951,tcp,-,FIN,36,38,2334,16290,8155.513,2028823.6,14176740.0,7,12,0.246171,0.225541,14.323901,13.19812,255,485512472,2631201986,255,0.000756,0.000595,0.000161,65,429,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.364173,Flow_Aware_LSH
1.937164,tcp,http,FIN,10,10,824,1154,9.808153,3064.2734,4290.8086,2,2,215.24045,201.1531,13443.503,318.88434,255,3775178572,3609098104,255,0.185826,0.125991,0.059835,82,115,1,175,3,3,0,0,9,0,Normal,0,0.75,0,2025-07-15T10:26:14.369369,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:14.374914,Flow_Aware_LSH
0.985932,tcp,http,FIN,10,10,832,1356,19.271107,6077.4985,9907.377,2,2,109.44067,96.44556,6508.8706,159.12402,255,2474471681,1015937309,255,0.212466,0.117919,0.094547,83,136,1,214,1,1,0,0,1,0,Normal,0,0.75,0,2025-07-15T10:26:14.380115,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,25,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:14.385317,Flow_Aware_LSH
0.486536,tcp,-,FIN,10,6,610,268,30.830196,9027.081,3683.1807,2,1,50.266,82.8274,2575.9902,122.80795,255,312677184,3339733132,255,0.166634,0.07239,0.094244,61,45,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.385481,Flow_Aware_LSH
0.591814,tcp,-,FIN,14,10,774,556,38.863564,9719.2705,6772.3984,4,3,43.78023,61.82611,2180.6914,79.0079,255,4183188908,1135776019,255,0.112853,0.035375,0.077478,55,56,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.390741,Flow_Aware_LSH
0.038935,tcp,-,FIN,84,86,4862,77276,4340.568,987286.56,15693439.0,7,36,0.465289,0.450965,24.575014,24.708488,255,2103719081,4273435775,255,0.000736,0.0006,0.000136,58,899,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.401090,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,25,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:14.406429,Flow_Aware_LSH
0.272287,tcp,-,FIN,206,396,11930,495632,2207.2297,348837.78,14525291.0,19,178,1.32661,0.688122,76.789696,41.281662,255,2108884639,4257886723,255,0.000607,0.000476,0.000131,58,1252,0,0,1,1,0,0,0,0,Normal,0,0.8359375,0,2025-07-15T10:26:14.422207,Flow_Aware_LSH
0.796094,tcp,http,FIN,10,10,798,1298,23.866528,7225.2773,11747.356,2,2,88.45489,72.635666,4910.18,134.11934,255,2737727440,3932244423,255,0.194287,0.141725,0.052562,80,130,1,787,4,4,0,0,16,0,Exploits,1,0.75,1,2025-07-15T10:26:14.427478,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,3,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:14.427903,Flow_Aware_LSH
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:26:14.428512,Flow_Aware_LSH
0.036885,tcp,-,FIN,36,38,2334,16920,1979.1243,492341.06,3573268.2,7,12,1.0444,0.981108,73.02083,69.96288,255,2577737948,442257993,255,0.000734,0.000579,0.000155,65,445,0,0,1,1,0,0,0,0,Normal,0,0.8265625,0,2025-07-15T10:26:14.435940,Flow_Aware_LSH
1.150446,tcp,-,FIN,14,10,774,556,19.992245,4999.8,3483.866,4,3,84.936,117.60978,4394.063,163.96692,255,2590767547,2577257483,255,0.13161,0.091949,0.039661,55,56,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.436133,Flow_Aware_LSH
1.2e-05,udp,-,INT,2,0,78,0,83333.33,26000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:14.441264,Flow_Aware_LSH
1.764898,tcp,-,FIN,72,26,71948,2082,54.960686,321600.47,9074.746,33,8,24.85772,68.03868,2383.224,98.16009,255,1205845262,2793392436,255,0.114244,0.053378,0.060866,999,80,0,0,1,1,0,0,0,0,Exploits,1,0.840625,1,2025-07-15T10:26:14.441346,Flow_Aware_LSH
8e-06,mtp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1,0.9,1,2025-07-15T10:26:14.446437,Flow_Aware_LSH
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,5,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:26:14.446548,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:14.446571,Flow_Aware_LSH
3.03278,tcp,-,FIN,28,82,1438,86840,35.940624,3658.6895,226276.89,6,39,112.32519,36.17953,5498.6543,3226.9517,255,3197049332,798552114,255,0.282271,0.101525,0.180746,51,1059,0,0,1,1,0,0,0,0,Exploits,1,0.75,1,2025-07-15T10:26:14.446596,Flow_Aware_LSH
1.286826,tcp,http,FIN,60,14,68193,612,56.728725,416883.1,3537.3857,27,1,21.807373,92.087845,2086.5833,127.068146,255,2148185519,4283938142,255,0.256017,0.089677,0.16634,1137,44,1,0,1,1,0,0,1,0,Fuzzers,1,0.840625,1,2025-07-15T10:26:14.446614,Flow_Aware_LSH
8e-06,sccopmce,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:26:14.446634,Flow_Aware_LSH
0.629471,tcp,-,FIN,10,8,536,354,27.006804,6138.488,3939.8162,2,1,66.41389,82.07271,4127.5586,139.4037,255,1094743484,2351371805,255,0.146081,0.054956,0.091125,54,44,0,0,1,1,0,0,0,0,Shellcode,1,0.7796875,1,2025-07-15T10:26:20.511728,Flow_Aware_LSH
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,24,0,0,0,0,Generic,1,0.75,1,2025-07-15T10:26:20.517037,Flow_Aware_LSH
0.816781,tcp,-,FIN,10,6,2516,268,18.364777,22184.65,2193.9785,2,1,90.47622,137.6928,4489.6543,196.17046,255,2986121594,4120927092,255,0.234341,0.128308,0.106033,252,45,0,0,1,1,0,0,0,0,Normal,0,0.8312499999999999,0,2025-07-15T10:26:20.522258,Flow_Aware_LSH
0.542054,tcp,-,FIN,10,6,554,268,27.67252,7364.58,3305.9436,2,1,60.136,93.938,2908.2441,137.05598,255,2839823670,3615197063,255,0.150457,0.072359,0.078098,55,45,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.522309,Flow_Aware_LSH
0.573217,tcp,-,FIN,14,12,926,678,43.613503,12002.436,8680.832,4,4,44.093616,45.999817,2210.8616,56.67019,255,2456180965,3552056878,255,0.089079,0.066506,0.022573,66,57,0,0,2,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.522326,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,6,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:20.522353,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,11,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:26:20.522371,Flow_Aware_LSH
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:20.522393,Flow_Aware_LSH
1.399584,tcp,http,FIN,10,10,844,1904,13.575462,4344.148,9797.196,2,2,155.38878,141.37033,9285.644,229.46614,255,2267649362,528407386,255,0.212182,0.127241,0.084941,84,190,1,485,1,1,0,0,1,0,Exploits,1,0.9,1,2025-07-15T10:26:20.527474,Flow_Aware_LSH
1.572761,tcp,-,FIN,10,8,546,354,10.809016,2502.6052,1576.8447,2,1,163.75633,212.99014,9717.487,390.85233,255,4025224940,3406529154,255,0.18937,0.081821,0.107549,55,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.527492,Flow_Aware_LSH
0.509295,tcp,-,FIN,10,6,588,268,29.452478,8325.234,3518.5896,2,1,52.126667,89.9016,2866.6306,145.13728,255,3209078285,3814548223,255,0.105886,0.059783,0.046103,59,45,0,0,2,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:20.538052,Flow_Aware_LSH
0.175826,tcp,http,FIN,10,6,1342,268,85.311615,54963.43,10191.895,2,1,18.855,33.435802,1001.6527,60.00477,255,884900945,196199450,255,0.0539,0.008626,0.045274,134,45,1,0,1,1,0,0,1,0,DoS,1,0.8453124999999999,1,2025-07-15T10:26:20.543251,Flow_Aware_LSH
3.545537,tcp,-,CON,6,2,1012,86,1.974313,1904.366,97.023384,2,1,709.1074,0.007,39442.96,0.0,255,4156798622,1638440875,255,2.637592,1.293471,1.344121,169,43,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.543281,Flow_Aware_LSH
0.001029,udp,dns,CON,2,2,146,178,2915.452,567541.3,691933.9,0,0,0.003,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.548545,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,9,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:26:20.548615,Flow_Aware_LSH
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,25,0,0,0,0,Generic,1,0.8453124999999999,1,2025-07-15T10:26:20.548628,Flow_Aware_LSH
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:20.553789,Flow_Aware_LSH
0.889128,tcp,smtp,FIN,54,24,48267,2028,86.6017,426251.3,17491.295,24,8,16.776,35.470695,1524.7245,67.42555,255,2545306121,2674918876,255,0.094408,0.046449,0.047959,894,85,0,0,1,1,0,0,0,0,Exploits,1,0.8359375,1,2025-07-15T10:26:20.553985,Flow_Aware_LSH
1.323427,tcp,-,FIN,58,14,68119,612,53.648598,404676.66,3439.5552,26,1,22.138596,95.31992,2105.5461,122.77589,255,1448657736,837825259,255,0.171712,0.084259,0.087453,1174,44,1,0,1,1,0,0,1,0,Normal,0,0.8312499999999999,0,2025-07-15T10:26:20.554002,Flow_Aware_LSH
1.167556,tcp,-,FIN,16,12,1176,678,23.125229,7557.667,4261.894,4,4,83.39686,100.47491,113.61265,157.62444,255,77526336,147231494,255,0.133104,0.040274,0.09283,74,57,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.554092,Flow_Aware_LSH
0.076949,tcp,-,FIN,84,84,4862,79778,2170.2686,499551.66,8195454.0,7,36,0.923301,0.921711,58.39861,57.983177,255,2308223728,168463670,255,0.00098,0.000444,0.000536,58,950,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.554111,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:20.554125,Flow_Aware_LSH
0.439173,tcp,-,FIN,10,6,1526,268,34.155106,25028.86,4080.3965,2,1,46.46111,79.764,2344.4434,117.148605,255,2821901303,3096429626,255,0.093994,0.040343,0.053651,153,45,0,0,2,1,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:20.554145,Flow_Aware_LSH
1.314431,tcp,ssh,FIN,14,38,622,44058,38.80006,3517.872,261095.5,1,17,101.11008,31.514378,6111.955,3986.7075,255,1489090263,3899303812,255,0.356834,0.125889,0.230945,44,1159,0,0,1,1,0,0,0,0,Exploits,1,0.8875,1,2025-07-15T10:26:20.559290,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,4,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:20.564557,Flow_Aware_LSH
3e-06,pnni,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Fuzzers,1,0.75,1,2025-07-15T10:26:20.569733,Flow_Aware_LSH
4e-06,unas,-,INT,2,0,200,0,90909.09,72727270.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Exploits,1,0.85,1,2025-07-15T10:26:20.570418,Flow_Aware_LSH
3e-06,udp,-,INT,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1,0.8546874999999999,1,2025-07-15T10:26:20.575531,Flow_Aware_LSH
3e-06,tcp,-,REQ,2,0,90,0,333333.3,119999990.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.575751,Flow_Aware_LSH
0.574569,tcp,http,FIN,10,8,826,1278,29.587397,10359.069,15580.375,2,2,63.841,63.228287,3157.9993,109.28919,255,413148453,1592872872,255,0.173792,0.110451,0.063341,83,160,1,237,2,1,0,0,1,0,Normal,0,0.75,0,2025-07-15T10:26:20.575792,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,9,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:20.576047,Flow_Aware_LSH
1.604395,tcp,-,FIN,12,10,1106,840,13.089046,5056.1113,3769.6453,3,2,145.85408,168.81822,8101.501,253.33923,255,99122420,1592308622,255,0.180072,0.084351,0.095721,92,84,0,0,1,1,0,0,0,0,Normal,0,0.859375,0,2025-07-15T10:26:20.581188,Flow_Aware_LSH
3e-06,udp,-,INT,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1,0.8546874999999999,1,2025-07-15T10:26:20.586494,Flow_Aware_LSH
1.69674,tcp,-,FIN,12,10,980,818,12.376675,4238.7163,3474.899,3,2,150.56827,177.92178,11592.288,257.29877,255,2898317248,2883651701,255,0.189731,0.095434,0.094297,82,82,0,0,1,1,0,0,0,0,Fuzzers,1,0.9,1,2025-07-15T10:26:20.586557,Flow_Aware_LSH
3e-06,fire,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Backdoor,1,0.75,1,2025-07-15T10:26:20.586592,Flow_Aware_LSH
0.012862,tcp,-,FIN,44,46,2766,24004,6919.6084,1681853.6,14606127.0,7,16,0.291698,0.274356,0.0,15.394487,255,2335095734,191833147,255,0.000654,0.000512,0.000142,63,522,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.586623,Flow_Aware_LSH
4e-06,udp,dns,INT,2,0,114,0,250000.0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:20.586648,Flow_Aware_LSH
0.250297,tcp,http,FIN,10,8,836,1396,67.91931,24067.406,39057.598,2,2,27.810778,34.355145,1325.0815,50.001144,255,3436629033,387814644,255,0.052681,0.009343,0.043338,84,175,1,8192,2,2,0,0,4,0,Exploits,1,0.8640625,1,2025-07-15T10:26:20.591836,Flow_Aware_LSH
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:20.591929,Flow_Aware_LSH
1.153194,tcp,-,FIN,10,8,838,354,14.741666,5237.6274,2150.5488,2,1,128.03877,151.97,7034.756,243.90236,255,3976483091,3986691008,255,0.166582,0.0894,0.077182,84,44,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.591976,Flow_Aware_LSH
1.019916,tcp,-,FIN,12,12,1114,4064,22.550875,8016.346,29225.936,2,3,92.687,92.672455,9526.246,287.1979,255,3654101590,1509686430,255,0.000713,0.000511,0.000202,93,339,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.597108,Flow_Aware_LSH
0.013473,tcp,-,FIN,16,18,1540,1644,2449.343,857418.5,922140.56,4,4,0.877133,0.765647,60.881603,1.408007,255,2550249683,411075118,255,0.000584,0.000453,0.000131,96,91,0,0,6,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.608225,Flow_Aware_LSH
0.942362,tcp,ftp,FIN,14,12,798,682,26.529083,6290.576,5314.306,4,4,70.35669,81.752,3754.6042,96.624344,255,477062201,350727107,255,0.115033,0.043081,0.071952,57,57,0,0,1,1,1,1,0,0,Normal,0,0.8359375,0,2025-07-15T10:26:20.613993,Flow_Aware_LSH
1.429535,tcp,-,FIN,14,12,774,642,17.488203,4023.686,3296.1768,4,3,109.86377,123.49418,5811.5693,172.79037,255,2166561000,2528085317,255,0.191876,0.071096,0.12078,55,54,0,0,2,1,0,0,0,0,Normal,0,0.8359375,0,2025-07-15T10:26:20.614127,Flow_Aware_LSH
0.404527,tcp,-,FIN,204,396,11826,495632,1480.7417,232745.89,9776969.0,19,178,1.990892,1.022894,130.28767,69.53438,255,4162284006,2020622731,255,0.001171,0.000479,0.000692,58,1252,0,0,7,1,0,0,0,0,Normal,0,0.8546874999999999,0,2025-07-15T10:26:20.614642,Flow_Aware_LSH
1.349564,tcp,pop3,FIN,22,30,1060,18614,37.789986,5998.9746,106665.56,7,13,64.26495,43.313,3171.7244,2604.8933,255,3482264013,1509502147,255,0.157088,0.092782,0.064306,48,620,0,0,1,1,0,0,0,0,Exploits,1,0.8265625,1,2025-07-15T10:26:20.621848,Flow_Aware_LSH
1.844661,tcp,ftp,FIN,52,54,2934,3742,56.92103,12481.426,15929.214,11,15,36.163296,34.79598,2413.4304,72.71928,255,1178294309,3328881913,255,0.000604,0.000471,0.000133,56,69,0,0,1,1,1,1,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.622113,Flow_Aware_LSH
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,4,0,0,0,0,Generic,1,0.8359375,1,2025-07-15T10:26:20.622147,Flow_Aware_LSH
2.32289,tcp,-,FIN,62,366,3010,474345,183.82274,10201.086,1629174.0,2,181,38.080162,6.312636,1839.557,764.8172,255,2592475138,4086453916,255,0.067992,0.018048,0.049944,49,1296,0,0,1,1,0,0,0,0,Exploits,1,0.8546874999999999,1,2025-07-15T10:26:20.622176,Flow_Aware_LSH
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,0,0,0,0,Generic,1,0.9,1,2025-07-15T10:26:20.622189,Flow_Aware_LSH
0.107461,tcp,-,FIN,88,164,5488,192828,2335.7312,403941.9,14267725.0,10,71,1.221299,0.655841,65.76517,40.599827,255,1700614818,3853859727,255,0.000688,0.000555,0.000133,62,1176,0,0,3,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.622206,Flow_Aware_LSH
0.041099,tcp,-,FIN,46,48,2854,31458,2262.8289,543468.2,5995863.5,7,17,0.904422,0.881261,67.75895,62.959743,255,329036182,329352056,255,0.000676,0.00055,0.000126,62,655,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.622222,Flow_Aware_LSH
0.535856,tcp,-,FIN,10,6,2516,268,27.992596,33815.055,3344.182,2,1,56.121334,89.1174,3129.1353,131.20511,255,352403371,724818158,255,0.127331,0.090265,0.037066,252,45,0,0,1,1,0,0,0,0,Normal,0,0.75,0,2025-07-15T10:26:20.632585,Flow_Aware_LSH
3.235689,tcp,-,FIN,162,40,193939,2690,62.119694,476540.25,6485.1724,78,8,20.096579,81.18764,2129.7007,107.30274,255,2268819261,1458165923,255,0.139056,0.069363,0.069693,1197,67,0,0,1,1,0,0,0,0,Exploits,1,0.9,1,2025-07-15T10:26:20.637806,Flow_Aware_LSH
0.445037,tcp,http,FIN,10,8,884,354,38.19907,14308.923,5572.5703,2,1,47.822224,56.7,3296.6475,112.688995,255,208719957,873334428,255,0.096884,0.048129,0.048755,88,44,1,0,1,1,0,0,1,0,Reconnaissance,1,0.9,1,2025-07-15T10:26:20.648443,Flow_Aware_LSH
